country,country isocode,year,POP,XRAT,PPP,cgdp,cc,ci,cg,p,pc,pg,pi,openc,cgnp,csave,y,rgdpl,rgdpch,rgdpeqa,rgdpwok,rgdptt,openk,kc,kg,ki,grgdpch
Cameroon,CMR,1976,7735.55,238.9505005,122.7990801,729.0099827,88.14127151,7.473586821,9.150484538,51.3910119,44.53933652,60.41985043,121.1429455,50.10830223,88.37545126,2.708243957,8.806673189,1752.465103,1742.915011,2206.122154,4000.068463,1729.471857,36.41450892,88.11393338,8.971162427,6.436216204,-8.311015782
Cameroon,CMR,1977,7953.3,245.6797028,116.3246897,901.3525935,87.57095776,8.43845638,6.748710301,47.34810747,34.81792063,68.90517212,160.1410206,52.88403812,77.41007194,5.680331942,9.870162622,1950.09034,1941.5861,2458.473675,4499.962419,2020.745814,31.97310154,92.09365389,6.814938195,7.717769843,11.39878235
Cameroon,CMR,1978,8179.7,225.655899,122.563996,1050.335595,86.43573007,11.14999822,6.877709503,54.31455438,39.86309434,77.24693311,152.1980013,51.75688509,91.44649306,6.686560427,10.27846871,2223.450742,2221.388873,2815.587542,5194.667595,2196.42398,32.11401529,87.22323574,6.686893523,9.733576321,14.41104123
Cameroon,CMR,1979,8413.8,212.7216034,130.6406855,1144.484739,89.94661465,10.26616375,7.020925895,61.41392479,47.43652009,80.65843882,170.7153108,49.36406995,88.11055516,3.032459455,10.12499044,2317.73884,2312.168504,2931.19123,5459.04709,2210.116297,34.32778102,87.50451089,6.628195106,8.689544459,4.086615919
Cameroon,CMR,1980,8655,211.2796021,136.2723298,1196.333491,80.16546103,11.43137315,7.623576879,64.49857365,55.13943052,82.1457085,118.3631205,55.49255847,83.34278826,12.21096209,9.829920277,2124.634276,2126.180248,2697.791521,5066.149749,2115.806835,40.74091069,81.11181283,7.410004071,10.19548577,-8.043888474
Cameroon,CMR,1981,8903.44,271.7315063,144.243233,1394.576369,85.031007,15.10924096,7.453275215,53.08299907,44.61619329,63.2280564,95.72757125,58.29145729,89.97995992,7.51571779,10.33221844,2392.073716,2400.7295,3050.076736,5818.151245,2223.330209,49.3100417,81.60629462,6.846348713,12.86580698,12.91279287
Cameroon,CMR,1982,9159.19,328.6062927,130.4188293,1819.961387,77.20302101,11.71562281,6.343545702,39.68847592,31.68658132,55.25531228,83.99013251,68.76724931,93.89182969,16.45343329,13.090531,2549.484175,2552.930285,3246.466382,6299.619534,2765.630346,39.53835379,84.71460872,6.707823817,11.27117794,6.339772341
Cameroon,CMR,1983,9422.19,381.0660095,154.5393398,1799.328178,78.56053936,12.87503614,7.381218391,40.55448032,32.70703538,52.21663019,81.75192826,64.08396947,94.16730329,14.05824225,12.03998203,2593.815586,2600.896328,3308.293616,6523.559649,2615.05196,41.59238079,80.4253198,7.294961549,11.72821747,1.878862239
Cameroon,CMR,1984,9692.44,436.9566956,176.138823,1865.611566,76.54910045,13.23342555,7.705700067,40.31036136,32.57117225,50.25931676,79.28472186,69.07378336,96.50391236,15.74519949,11.31805627,2670.552715,2680.34904,3417.779353,6845.110913,2637.509947,53.15669449,76.42464355,7.404370608,12.04862994,3.054820446
Cameroon,CMR,1985,9970,449.2630005,193.766388,1982.554669,76.64215868,13.96310568,7.828156009,43.12983438,36.29177764,49.62935595,77.01944114,62.14099217,96.87929,15.52968532,11.32577686,2783.054233,2794.740092,3569.072923,7271.586695,2703.369059,53.63585462,75.3936079,7.412106034,12.53909868,4.267766995
Cameroon,CMR,1986,10254.93,346.3059082,169.5400252,2361.64166,79.76325409,11.41448359,8.335170258,48.9567233,38.41701855,66.65992779,109.6797441,41.20798831,98.70438876,11.90157565,12.88344337,3024.842231,3031.876671,3873.278069,7465.414804,3140.634264,48.15843524,83.73938258,8.477553761,11.04190514,8.48510314
Cameroon,CMR,1987,10547.41,300.5365906,159.6163621,2328.428092,85.3019857,9.93198076,8.490523335,53.1104588,41.61368126,76.11634137,132.1849142,35.20408163,97.15852011,6.207490964,12.0337136,2956.634657,2959.176483,3781.741176,6917.769068,2989.429552,44.48152011,87.14617392,8.595962913,9.480389824,-2.397860998
Cameroon,CMR,1988,10847.62,297.8482056,159.9548571,2101.284074,83.65869255,8.060499652,8.19852585,53.70348188,43.84035417,70.24683584,139.2447365,32.66593527,97.08710958,8.142781604,10.17271388,2640.863024,2640.329594,3380.813008,5880.192672,2622.433154,43.91307384,83.61462213,8.112756747,7.488459087,-10.77485209
Cameroon,CMR,1989,11155.76,319.0083008,166.455926,1892.358144,80.91931984,7.009047176,9.08358518,52.17918329,44.59124211,61.79168339,127.3242155,38.90153671,96.0539125,9.997094985,8.606077618,2457.54612,2456.042646,3143.590222,5215.255877,2282.143382,47.74936417,75.61298182,8.268087946,6.102010855,-6.979694809
Cameroon,CMR,1990,11472,272.264801,153.1888792,1907.381795,79.53411429,7.002720741,10.56937022,56.26466535,47.06338326,67.97142715,143.0998748,37.5,95.71462658,9.89651549,8.291180503,2266.863777,2266.322188,2904.071907,4601.040724,2206.019306,49.23755112,78.01243468,9.842771905,6.529984957,-7.724640225
Cameroon,CMR,1991,11796.56,282.1069031,144.78605,1954.943985,77.28400582,6.573396574,10.78171111,51.32311489,42.95964799,63.15571013,130.2452665,34.65109314,93.76983414,11.93428307,8.329163682,2135.253769,2135.571438,2736.527512,4335.593239,2174.676731,50.61125865,78.78583289,11.09725514,6.326641502,-5.769292225
Cameroon,CMR,1992,12129.63,264.691803,156.8953572,1680.431499,81.03971225,6.200872246,10.50800838,59.27473213,51.68942362,72.14297346,136.6012133,38.83677298,94.33449128,8.452279375,6.853946027,1978.287886,1978.328354,2535.035762,4016.361561,1818.900345,49.73338825,74.53714449,9.685270357,5.59686803,-7.363044934
Cameroon,CMR,1993,12471.42,283.1625977,147.1954253,1715.933037,83.5472008,6.736715549,8.636718574,51.98265114,43.25736712,77.38452586,127.6254788,33.14285714,93.86004944,7.816080628,6.727951638,1896.200057,1896.467848,2430.13947,3850.170045,1818.369791,45.64355701,80.17603129,8.319827998,6.327087944,-4.13786243
Cameroon,CMR,1994,12822.14,555.2047119,148.6186517,1790.503569,83.48566104,5.296834344,8.638372139,26.76826197,23.11715411,30.87863962,77.61149471,41.61781946,93.04393642,7.875966818,6.672489462,1847.818754,1847.569199,2367.480598,3750.897013,1863.829951,43.37678536,84.2928151,8.680376572,5.272774382,-2.578406417
Cameroon,CMR,1995,13182,499.148407,169.2785826,1851.727139,81.81016752,4.731512023,8.448639912,33.91347747,29.79622046,34.58399892,103.9055836,46.29719264,93.37046005,9.741192565,6.638223778,1855.007608,1854.642394,2376.54421,3765.256868,1888.497616,41.31714647,83.48316017,8.462765122,4.769832378,0.382837882
Cameroon,CMR,1996,13548.75,511.5523987,178.0630636,1894.689947,83.46140256,4.929757667,9.574274031,34.80837233,30.93046962,30.70110067,108.4386334,43.03215927,93.51521649,6.964323408,6.49001767,1894.689947,1894.689947,2427.861262,3846.560586,1894.689947,43.03215927,83.46140256,9.574274031,4.929757667,2.15931398
Cameroon,CMR,1997,13917.84,583.6693726,177.1691787,2005.018807,84.38534922,5.019137905,7.561532291,30.35437305,26.11982132,32.96545145,97.61500212,47.53236246,93.31670823,8.053118488,6.510258303,1942.378224,1942.378224,2485.774077,3943.376345,1968.498588,47.10811631,85.43619451,7.692844014,5.1281501,2.516943576
Cameroon,CMR,1998,14238.86,589.9517822,182.4668986,2018.382038,84.44907179,5.45771563,8.567659568,30.92912067,25.9808257,33.04333897,104.1768018,51.48741419,94.60769533,6.983268643,6.262395866,1949.862824,1949.68635,2491.92783,3948.46386,1952.644143,51.40736247,84.2840486,8.673260033,5.634633886,0.376246321
Cameroon,CMR,1999,14558.39,615.6990967,188.0975027,1976.338855,84.64843392,5.794191245,9.742149407,30.55023203,25.80766796,31.4051756,98.39777393,48.96526238,94.90832808,5.60941667,5.86002609,1962.530224,1961.871446,2501.088763,3963.378843,1880.978129,53.96078131,80.838423,9.333646988,5.853773579,0.624977207
Cameroon,CMR,2000,14876,711.9763184,170.3972401,2300.746602,81.13712879,5.413285814,9.505826824,23.93299268,20.48400535,25.6002548,72.70045717,57.44170096,93.29672593,9.357044388,6.459384429,2042.027759,2041.641551,2592.836614,4124.530659,2156.582429,53.19967924,86.03686487,9.433893232,5.903521807,4.066021002
"Congo, Republic of",COG,1950,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"Congo, Republic of",COG,1951,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"Congo, Republic of",COG,1952,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"Congo, Republic of",COG,1953,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"Congo, Republic of",COG,1954,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"Congo, Republic of",COG,1955,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"Congo, Republic of",COG,1956,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"Congo, Republic of",COG,1957,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"Congo, Republic of",COG,1958,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"Congo, Republic of",COG,1959,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"Congo, Republic of",COG,1960,988,245.1950989,150.3334934,210.9197563,83.52431783,41.72456119,27.56608095,61.31178562,60.46482076,34.6180508,80.64293721,94.3162587,98.34793648,-11.09039878,7.302256134,449.8056323,492.817112,619.6418186,1094.466497,658.1652279,291.060414,168.7138133,71.64070174,69.9158775,.
"Congo, Republic of",COG,1961,1010.5,245.2601013,159.406794,227.720628,72.72139173,51.97661841,26.59839308,64.99499641,64.24602466,33.70772616,82.05377029,90.13428315,98.13476784,0.680215197,7.758103491,416.6511045,483.9571775,608.821574,1077.278342,579.9670283,340.2840211,169.6033089,77.87662175,101.1315704,-1.797813904
"Congo, Republic of",COG,1962,1034.01,245.0139008,147.6725455,255.3857309,70.91659332,26.68193001,25.90761953,60.27108872,60.433626,33.47942578,85.85325686,86.28536454,98.12678322,3.175787149,8.223613473,688.8816055,712.6882227,897.3421362,1591.691444,1002.454892,190.7089677,110.8292566,50.03326224,35.75784848,47.26266204
"Congo, Republic of",COG,1963,1058.56,245.0164032,143.9849928,261.5154949,70.17489894,16.60709226,26.26684709,58.76545034,60.9610689,36.14679424,85.26277233,89.0425687,98.21698819,3.558253972,8.089712483,739.1055547,743.3071012,935.9133379,1663.227862,1106.272556,174.2444756,103.9447566,47.37393987,21.08235577,4.296251507
"Congo, Republic of",COG,1964,1084.21,245.0272064,143.3148924,275.7880063,69.27299297,14.02742931,26.7934453,58.48937942,61.68213213,33.74338152,89.98902166,89.81631906,98.18599455,3.933561734,8.044271196,774.2738467,772.6644405,973.4698884,1733.03832,1167.400565,171.5757353,102.0743031,47.54864557,17.72949456,3.949557222
"Congo, Republic of",COG,1965,1111,245.0608978,146.571776,281.0792718,66.56201423,15.09906309,27.69768723,59.81034808,63.30508801,32.5528215,94.40544277,84.60242594,98.14814487,5.740298539,7.639331392,797.7323725,797.00851,1005.083609,1793.269149,1161.960147,160.6461011,95.78845515,46.6460472,18.61100424,3.150665183
"Congo, Republic of",COG,1966,1138.96,245.6784058,158.1682465,285.4041023,60.29492651,22.70493761,30.89970013,64.38019897,69.87935491,34.44521923,90.5159543,75.90819074,98.26721064,8.805373364,7.168088196,739.3272153,747.2174192,942.6948328,1685.909304,1095.749678,171.2708496,92.33823673,54.33217106,29.97459722,-6.247247065
"Congo, Republic of",COG,1967,1168.11,246.0009003,160.0437737,297.4099005,55.30680586,30.20236094,31.85772362,65.0582065,79.21484497,34.52528537,71.34085797,80.37074744,98.95178853,12.83547052,7.175098832,672.2015197,692.2152974,875.3174078,1566.974467,1045.383303,212.9761929,94.47764205,61.42544331,44.65145256,-7.360926074
"Congo, Republic of",COG,1968,1198.48,247.5646973,154.4530672,319.8051592,59.32309984,26.41697017,32.96655107,62.38897099,72.23096757,35.80465864,73.46273695,81.53760878,98.55305179,7.710349091,7.132740294,745.1301076,759.602464,961.5455583,1724.8534,1099.843149,216.6471442,94.62096474,58.33006894,36.85505068,9.73500107
"Congo, Republic of",COG,1969,1230.11,259.9606018,151.3464565,351.1674555,61.63969389,23.10017228,31.97188219,58.21899758,66.00675282,33.98019485,70.98623116,83.23705973,98.11319947,6.388423921,7.300603091,816.8122211,828.2499491,1049.470555,1885.389485,1181.384546,224.0115169,94.36314261,53.48883668,30.77099172,9.037290994
"Congo, Republic of",COG,1970,1263,276.4031067,147.3198591,386.9605276,59.83149654,19.95322665,34.9540802,53.29891579,63.46769285,27.31988621,68.31703486,86.89897222,97.52700773,5.214423265,7.73879548,924.8755128,928.9643095,1177.615236,2121.598728,1264.08668,225.427989,85.24281064,52.85124647,24.82605948,12.15989938
"Congo, Republic of",COG,1971,1297.07,275.5914917,154.3604009,420.3759388,55.1634022,21.71462407,35.58023838,56.01058291,67.35592454,28.42939804,72.3819227,80.03322042,97.81857358,9.256359423,7.83670402,977.3548727,985.24964,1249.742252,2257.2773,1302.155173,210.8770389,77.60802916,51.72648507,26.87013797,6.058933576
"Congo, Republic of",COG,1972,1332.36,252.0276031,170.5050172,431.4328738,53.72840302,24.67019999,37.76602815,67.65331062,84.4455185,32.8994198,84.28462722,74.99759714,98.46376812,8.505568829,7.39573041,1039.64481,1051.769213,1334.509526,2415.975749,1249.069482,195.9515811,70.4529532,50.12399444,28.7450723,6.751545042
"Congo, Republic of",COG,1973,1369.01,222.8892059,165.8099047,509.9816736,45.39080542,25.0598148,34.80598183,74.39117748,87.80205963,39.14098256,99.05963198,70.19727771,96.26076159,19.80321275,7.89344964,1094.645204,1111.523127,1411.829375,2561.053289,1456.966498,184.054827,63.79809555,48.90500931,31.12620717,5.681276182
"Congo, Republic of",COG,1974,1407.19,240.7046967,162.4905721,614.5150604,38.45305686,26.10016949,32.63214758,67.50619093,77.48579026,36.95373953,91.00205377,102.229669,97.28814762,28.91479555,8.854994771,1146.783693,1169.413862,1485.674737,2703.586486,1666.281281,173.4607731,57.27859322,47.80523864,33.8016558,5.208234898
"Congo, Republic of",COG,1975,1447,214.3128967,189.386746,584.4288764,44.06745478,35.27729408,39.04876875,88.36927169,119.7833943,41.82500611,100.6478732,90.89173535,96.18552311,16.88377647,7.802295287,1169.265783,1198.732636,1523.071071,2778.753925,1223.860222,170.6873951,55.56959671,48.2559025,38.04370559,2.507134065
"Congo, Republic of",COG,1976,1488.89,238.9505005,195.7202759,600.2697799,51.71760789,26.66165227,37.8460496,81.90829293,104.5388376,39.46871214,98.25284803,98.13053754,95.07321131,10.43634251,7.251450464,1209.03716,1220.860805,1552.091564,2838.926463,1285.691785,157.9411312,61.70586435,44.28410954,27.40383437,1.845963699
"Congo, Republic of",COG,1977,1532.1,245.6797028,203.474285,586.6558904,47.3325962,22.34462155,40.26817086,82.82095861,109.6780563,40.93544542,101.413211,102.165314,95.07180851,12.39923294,6.424110923,1167.125146,1173.743225,1493.855014,2738.495479,1232.497495,159.9384627,54.13223502,44.22105161,22.22428739,-3.8593736
"Congo, Republic of",COG,1978,1576.56,225.655899,192.9282969,637.4593751,50.63139572,16.97791518,40.40441481,85.4966778,95.5272183,49.65612791,140.8778108,96.01384711,93.78567827,8.96418947,6.238107394,1267.918899,1266.073292,1612.026729,2963.86159,1292.111054,148.3491772,54.37750225,41.80900836,15.77402288,7.866291732
"Congo, Republic of",COG,1979,1622.2,212.7216034,203.4571915,755.7227971,39.74834079,16.10018912,37.8516898,95.64481849,111.3872829,52.67924427,157.7920852,89.17100588,92.24196078,22.39996941,6.685703909,1436.669489,1439.336027,1834.006137,3379.310672,1461.567962,116.1220641,41.19312801,38.06679509,14.51710264,13.68504782
"Congo, Republic of",COG,1980,1669,211.2796021,214.689057,1014.628371,37.93775132,18.82017834,34.52814305,101.613717,102.6831795,51.32099327,191.726644,108.2105935,90.52580466,27.53410562,8.336902773,1553.586255,1563.385385,1993.296124,3681.363723,1811.210662,136.6822041,44.52172196,38.9257007,19.46869359,8.618512638
"Congo, Republic of",COG,1981,1716.92,271.7315063,274.9214001,1169.343141,41.77142477,31.13371252,33.33006757,101.1739139,110.7427252,40.03715578,153.7853521,118.1929551,94.37308473,24.89850766,8.663497414,1499.036736,1527.267069,1948.685185,3655.279115,1754.748301,177.5891599,53.63985306,40.96472144,35.47212852,-2.310263071
"Congo, Republic of",COG,1982,1765.87,328.6062927,239.9860068,1734.393795,43.14396267,30.29630863,29.19103903,73.03147023,53.94126048,32.60857796,139.165386,107.5900971,93.59521127,27.66499831,12.47506453,1578.513195,1612.792743,2058.558709,3918.786637,2494.582609,213.7736099,72.86746934,47.51040896,44.86248051,5.599916041
"Congo, Republic of",COG,1983,1816.12,381.0660095,228.750427,1935.383941,32.50355566,22.93811721,30.81090072,60.02908191,60.24062355,30.04729662,100.0014103,99.57934009,91.71021021,36.68554362,12.95038235,2006.037676,2035.407155,2599.733765,5025.460172,2965.910417,150.8451885,46.27814842,42.35026271,29.0601655,26.20388849
"Congo, Republic of",COG,1984,1868.08,436.9566956,228.183072,2245.876601,30.10422469,17.11732024,30.07841309,52.22098077,55.59053207,25.75216019,92.80574406,98.79198872,94.21356286,39.81736222,13.62500008,2241.630653,2262.866793,2893.610785,5679.189003,3427.848926,134.1336769,43.10449289,41.45078218,22.35130714,11.17514192
"Congo, Republic of",COG,1985,1922,449.2630005,253.005206,1981.608091,35.67774243,18.53568625,36.57389235,56.3156115,68.89791891,25.56683666,92.76929598,103.3193334,93.66924186,27.74836522,11.32036933,2147.523492,2166.323679,2769.552855,5524.647488,2744.954254,132.628287,45.46115916,44.85694315,21.56102017,-4.266407298
"Congo, Republic of",COG,1986,1977.83,346.3059082,210.3145537,1508.701368,43.50262724,15.56306646,46.63806827,60.73085927,69.89762862,33.19917438,117.6120691,85.66945462,101.714209,9.859304492,8.230405557,2132.822333,2141.754514,2739.512602,5198.375662,1954.42042,112.071303,41.37897303,42.9767888,13.64018457,-1.134141012
"Congo, Republic of",COG,1987,2035.55,300.5365906,206.6431088,1572.452899,42.61103597,10.22371154,37.96474094,68.75805317,78.66888345,38.88222671,138.3919883,76.49088778,101.6712547,19.42422309,8.126704839,2146.926261,2148.611028,2749.753459,4974.971842,2031.982976,95.7788466,40.4861637,35.74669248,9.075995325,0.320135382
"Congo, Republic of",COG,1988,2095.17,297.8482056,201.6432888,1492.842469,45.2358933,9.264379981,38.83911419,67.70001801,77.49771109,38.41645154,142.6257427,76.96568462,86.18330804,15.92499251,7.227132919,2181.271549,2181.249746,2793.677558,4828.578494,1858.167106,98.83086368,38.88836491,33.05729809,7.403076055,1.519061276
"Congo, Republic of",COG,1989,2156.67,319.0083008,192.8271424,1757.774912,38.80554092,6.425956437,35.2915314,60.44580718,70.64614467,34.91136436,139.0831247,80.13503659,84.8343172,25.90292768,7.994019194,2241.336819,2239.372753,2870.49507,4747.43158,2082.778876,96.87536463,36.93111011,32.71694757,5.697787516,2.664665392
"Congo, Republic of",COG,1990,2220,272.264801,204.1307835,1611.774359,49.45595872,6.21036715,29.05816648,74.97509142,81.30764203,37.44457817,200.1505475,94.92476847,83.03149606,21.48587481,7.006207242,2099.033693,2092.586703,2617.149528,4256.156677,1825.308391,109.7036776,44.26919558,24.69500624,5.284881715,-6.554784129
"Congo, Republic of",COG,1991,2284.92,282.1069031,183.6801489,1766.45538,49.25581554,5.876432374,39.52901267,65.11012205,68.2304412,35.77029526,236.3161288,86.50832906,83.63470795,11.21517179,7.526095942,2092.376987,2092.07428,2616.508653,4255.114448,1957.561908,94.7508796,46.3013801,37.51645228,5.215249024,-0.02448754
"Congo, Republic of",COG,1992,2351.44,264.691803,176.3672748,1807.129819,44.14421919,5.590032162,41.13080786,66.63118116,70.25995692,35.44972432,267.4044514,78.30866737,87.12027831,14.72497295,7.370708208,2162.406804,2161.758925,2703.661618,4396.847533,1939.779612,88.05992025,39.94563518,37.29745586,4.963947967,3.330887716
"Congo, Republic of",COG,1993,2419.61,283.1625977,179.5612966,1713.878208,49.97567143,8.074878894,40.19415002,63.4127876,59.02480144,34.1115781,236.4221644,87.0474291,86.0939716,9.830178546,6.71989492,1971.482776,1971.674786,2465.927806,4010.231353,1816.620289,103.7147332,46.07253174,37.19625511,7.285552087,-8.793031303
"Congo, Republic of",COG,1994,2489.45,555.2047119,310.2233666,1324.264892,65.36510774,11.93790141,35.91639597,55.87549239,38.74039237,24.18649611,245.0370645,132.3334474,85.59649837,-1.281503709,4.935004705,1707.075642,1708.60764,2136.915843,3475.173479,1362.324119,129.845996,52.83612132,28.89386819,9.513866763,-13.34231935
"Congo, Republic of",COG,1995,2561,499.148407,295.6647414,1394.880643,62.35562484,8.442569244,27.08099546,59.23383451,45.91385892,28.37132556,256.6101091,114.3344064,61.39442263,10.5633797,5.000482877,1759.675445,1760.386202,2201.674087,3580.487001,1417.326918,113.1711231,50.52896601,21.54087242,6.758510267,3.030453651
"Congo, Republic of",COG,1996,2633.72,511.5523987,285.4060556,1728.928039,58.65153416,7.3923305,21.62926553,55.79214491,38.36172595,37.53298558,247.5115247,115.3277932,53.63530045,19.71920031,5.922221491,1728.928039,1728.928039,2162.330093,3516.503572,1728.928039,115.3277932,58.65153416,21.62926553,7.3923305,-1.787003526
"Congo, Republic of",COG,1997,2707.6,583.6693726,271.761208,1842.432671,57.39759044,4.649335765,25.35441628,46.5608135,36.56584267,36.66836983,223.8989149,131.1794645,55.75717342,17.24799329,5.982344184,1845.584397,1845.584397,2311.227188,3762.862463,1784.08974,122.3489345,56.20068011,24.94616543,4.594048517,6.747322912
"Congo, Republic of",COG,1998,2782.62,589.9517822,273.5069244,1511.038786,85.71960701,5.488787313,27.02638829,46.36089469,37.96251269,36.63484164,225.4106618,147.226087,72.05302964,-12.7459953,4.68827153,1823.341201,1823.936597,2287.087871,3718.725933,1500.475812,129.8448798,68.49187143,21.90365199,4.536694709,-1.172950917
"Congo, Republic of",COG,1999,2933.76,615.6990967,273.9903984,1698.510216,57.2674179,4.416068714,21.14812549,44.50069846,34.00705666,35.21705722,225.0403213,142.151908,76.41275098,21.58445661,5.036238676,1731.214323,1730.835276,2173.17135,3528.906671,1587.70867,130.5442374,53.28178658,19.73970854,4.346615142,-5.104416537
"Congo, Republic of",COG,2000,3018,711.9763184,287.1647359,2532.795115,44.70800393,2.613776015,15.30721101,40.33346734,29.60558983,28.32069462,294.1823178,132.50498,69.42461444,39.98478506,7.110864498,1807.409503,1808.123015,2267.258755,3686.484473,2215.256881,136.6579063,58.96395047,18.89441624,3.545315857,4.465343419
Colombia,COL,1950,12454.85341,1.949824147,1.864931316,400.8773965,76.91346059,14.77986479,7.913471356,95.64612883,93.79985998,87.22158858,109.7646805,20.54758331,.,15.17306806,20.74343206,2197.354309,2207.531757,2817.063146,6453.68898,2216.295131,24.50241275,76.05421531,11.74579729,12.66229708,.
Colombia,COL,1951,12776.96171,2.400552856,1.941294236,427.3087421,76.05785524,14.1586281,8.993511341,80.86863122,81.15669244,68.51472538,87.16837108,26.08436551,.,14.94863342,19.56126717,2208.412677,2206.668957,2817.975897,6515.63739,2194.415635,24.73663441,74.07624248,12.76729078,11.73653908,-0.03908438
Colombia,COL,1952,13206.43942,2.510486251,1.924280813,450.5198889,76.10572625,14.31106649,9.058184262,76.64972521,76.55613478,66.74412744,83.41718016,25.16292954,.,14.83608949,19.90368626,2280.846115,2278.746283,2920.856966,6806.373238,2262.399235,23.45219626,74.19195887,12.7878135,11.69010307,3.266340698
Colombia,COL,1953,13635.91713,2.510486251,1.946700641,480.355227,74.20544791,15.19782475,9.966155458,77.54277246,78.66641867,68.51537198,77.97624279,29.51725225,.,15.82839664,20.41012518,2373.925118,2365.264124,3035.569938,7137.132822,2389.027885,28.40243417,73.09888984,14.29645378,12.60465638,3.796729893
Colombia,COL,1954,13958.02542,2.510486251,2.104389786,515.9082469,73.63878341,16.88431919,9.572894916,83.82399166,84.80504754,76.92918848,83.45438632,28.82556847,.,16.78832168,22.37313761,2469.430347,2474.518378,3179.864964,7541.112908,2534.950114,26.61269965,74.37097766,13.8283672,14.55369304,4.619114309
Colombia,COL,1955,14387.50313,2.510486251,2.111818744,517.8844226,74.72413852,17.51467705,10.06315021,84.11990878,84.42203653,77.39818693,86.69292001,26.14349052,.,15.21271127,20.90934259,2495.936667,2501.785877,3224.23446,7710.944211,2514.912667,26.36621506,74.4353497,13.89046342,14.78645726,1.101931574
Colombia,COL,1956,14816.98085,2.510486251,2.249732825,529.7276611,73.65026693,17.36310081,9.594470662,89.61342943,89.91099951,79.05668589,94.18463197,24.47616674,.,16.75526241,20.71332743,2483.215285,2492.321787,3215.663863,7759.885452,2501.946167,24.87345296,73.83903079,13.10504082,14.43141887,-0.378293378
Colombia,COL,1957,15246.45857,3.797710918,2.576306727,537.188616,74.58780587,15.75042159,8.599620486,67.83841063,65.04675805,59.16385423,85.79482731,28.24083187,.,16.81257364,20.30965957,2438.173641,2449.412619,3167.216317,7713.799748,2449.241043,22.63391744,74.85287848,11.55477014,12.96835867,-1.721654408
Colombia,COL,1958,15783.30571,6.401141173,2.880909915,539.2176646,75.16808778,13.42894877,9.00449992,45.00619244,42.67045389,37.89356913,62.84963058,33.87035412,.,15.82741231,20.36965822,2410.685373,2409.448956,3120.923959,7669.282006,2397.363805,21.22661359,74.28302887,11.79885151,10.98075533,-1.631561069
Colombia,COL,1959,16212.78343,6.401141173,3.080515356,560.5385901,75.29128326,13.53077752,8.790885663,48.12447144,45.5939264,41.50653223,66.50519865,30.86615135,.,15.91783108,19.83147757,2496.350966,2497.842701,3241.913066,8041.393303,2448.189458,21.98718687,73.62309628,11.22907145,10.8754405,3.668629085
Colombia,COL,1960,16857,6.635000229,3.319845413,567.8681978,75.98034569,15.03238357,9.454129137,50.03534738,47.25911067,42.87917648,68.56832236,30.41639162,99.45688266,14.56552517,19.66017363,2525.031904,2530.015187,3291.724037,8240.577974,2449.729439,22.54159702,73.60838267,11.78405173,12.08092505,1.288010894
Colombia,COL,1961,17340.12,6.699999809,3.53733541,589.4641415,76.85604503,15.55235521,9.666410434,52.7960524,49.88585035,47.04718308,70.75073173,26.85804104,99.38176357,13.47754454,20.08216758,2595.212915,2603.234134,3383.904116,8495.791209,2512.25821,20.94608551,74.49115928,11.76173789,12.57562154,2.89401213
Colombia,COL,1962,17865.04,6.901207924,3.707580027,613.6008369,77.75669468,13.32905292,10.04533354,53.72363893,50.76171018,47.88011365,75.40634605,24.45207756,99.30688564,12.19797178,19.75841051,2671.728484,2670.536073,3471.0927,8745.703533,2598.681475,20.8970638,75.28109529,12.01813987,11.0661108,2.585320238
Colombia,COL,1963,18421.19,9,4.51080382,621.2033136,78.66572779,12.42242453,10.40435813,50.12004244,47.11843836,45.46729125,73.02477082,24.40195235,99.12370135,10.92991408,19.21628469,2688.684667,2682.857083,3483.988017,8800.019658,2613.267902,19.84032608,76.08679471,12.2532074,10.29757206,0.461368424
Colombia,COL,1964,18999.2,9,5.057111328,665.2888526,79.19229907,12.86668112,9.768813814,56.19012587,53.58169517,48.55839354,78.03885232,24.62962486,99.29771931,11.03888712,19.40535423,2799.322477,2799.405528,3635.767415,9213.518992,2756.787232,21.21221292,77.85956142,11.56719217,10.85078938,4.34419136
